date,iso_code,maxtempC,mintempC,tempC,FeelsLikeC,HeatIndexC,humidity,pressure,uvIndex,totalSnow_cm,sunHour,windspeedKmph,precipMM
2020-11-04,SVN,11,9,11,10,10,96,1023,3,0.0,3.7,3,1.0
2020-11-05,SVN,11,6,11,9,9,86,1031,2,0.0,5.4,5,0.0
2020-11-06,SVN,9,1,9,5,5,82,1033,3,0.0,8.7,3,0.0
2020-11-07,SVN,11,2,11,6,6,83,1031,3,0.0,8.7,2,0.0
2020-11-08,SVN,12,3,12,7,7,83,1027,3,0.0,8.7,2,0.0
2020-11-09,SVN,10,2,10,6,6,87,1026,2,0.0,8.7,2,0.0
2020-11-10,SVN,9,2,9,5,5,89,1026,2,0.0,8.7,3,0.0
2020-11-11,SVN,7,1,7,4,4,89,1027,1,0.0,3.7,2,0.0
2020-11-12,SVN,9,1,9,5,5,86,1026,3,0.0,8.7,1,0.0
2020-11-13,SVN,11,4,11,6,6,88,1025,2,0.0,8.7,2,0.0
2020-11-14,SVN,9,4,9,6,6,90,1025,2,0.0,8.7,2,0.0
2020-11-15,SVN,10,2,10,6,6,89,1022,2,0.0,5.2,4,0.0
2020-11-16,SVN,8,5,8,6,7,96,1019,2,0.0,3.5,4,50.1
2020-11-17,SVN,8,4,8,6,6,92,1028,2,0.0,8.7,4,7.7
2020-11-18,SVN,9,4,9,6,6,91,1030,2,0.0,8.7,2,0.0
2020-11-19,SVN,11,4,11,7,7,88,1024,3,0.0,8.7,1,0.0
2020-11-20,SVN,7,1,7,2,5,88,1028,1,0.0,3.4,9,14.6
2020-11-21,SVN,5,-1,5,-0,1,72,1034,2,0.0,8.7,7,0.0
2020-11-22,SVN,5,-5,5,0,1,56,1032,2,0.0,8.7,2,0.0
2020-11-23,SVN,4,-3,4,1,1,61,1028,1,0.0,5.2,2,0.0
2020-11-24,SVN,4,-1,4,1,1,78,1028,1,0.0,6.9,3,0.0
2020-11-25,SVN,5,-3,5,1,1,86,1024,2,0.0,8.7,1,0.0
2020-11-26,SVN,6,1,6,2,3,88,1023,2,0.0,8.7,4,0.0
2020-11-27,SVN,6,-1,6,2,2,88,1022,2,0.0,8.7,3,0.0
2020-11-28,SVN,6,-1,6,2,2,91,1019,1,0.0,8.7,3,0.0
2020-11-29,SVN,2,-2,2,-2,0,86,1020,1,0.0,6.9,5,0.0
2020-11-30,SVN,1,-3,1,-3,-1,82,1025,2,0.0,8.7,5,0.0
2020-12-01,SVN,-0,-7,-0,-3,-2,86,1021,1,0.0,6.9,4,0.0
2020-12-02,SVN,-3,-5,-3,-5,-3,91,1017,1,9.4,3.3,5,11.2
2020-12-03,SVN,-2,-5,-2,-4,-3,97,1009,1,23.9,3.3,2,28.1
2020-12-04,SVN,-0,-5,-0,-3,-3,96,1004,1,0.1,5.1,2,0.1
2020-12-05,SVN,2,-5,2,-1,1,100,1003,1,0.0,3.3,5,4.8
2020-12-06,SVN,3,-1,3,1,3,99,1002,1,0.0,3.3,6,25.9
2020-12-07,SVN,5,1,5,3,3,94,1005,1,0.0,3.3,3,11.4
2020-12-08,SVN,4,2,4,2,3,97,1006,1,0.0,3.3,5,9.9
2020-12-09,SVN,4,-4,4,1,2,99,1003,1,0.0,3.3,4,26.1
2020-12-10,SVN,4,-0,4,3,3,97,1006,1,0.0,3.3,3,6.6
2020-12-11,SVN,6,1,6,3,3,94,1005,1,0.0,3.3,2,0.1
2020-12-12,SVN,3,-4,3,1,2,94,1003,1,0.0,3.3,2,0.0
2020-12-13,SVN,6,1,6,3,3,90,1011,1,0.0,8.7,2,0.0
2020-12-14,SVN,6,-2,6,2,2,89,1019,2,0.0,8.7,1,0.0
2020-12-15,SVN,6,-1,6,2,3,88,1019,1,0.0,8.7,2,0.0
2020-12-16,SVN,4,0,4,1,2,87,1023,1,0.0,5.1,3,0.2
2020-12-17,SVN,7,-2,7,3,3,93,1025,1,0.0,3.3,2,0.0
2020-12-18,SVN,5,3,5,4,4,94,1027,1,0.0,3.3,2,0.0
2020-12-19,SVN,6,1,6,5,5,94,1026,2,0.0,3.3,2,0.0
2020-12-20,SVN,7,4,7,6,6,96,1025,2,0.0,3.3,1,0.7
2020-12-21,SVN,6,3,6,5,5,98,1027,2,0.0,3.3,2,1.9
2020-12-22,SVN,8,4,8,5,6,93,1025,2,0.0,3.3,4,0.0
2020-12-23,SVN,7,1,7,4,5,93,1023,2,0.0,3.3,6,0.0
2020-12-24,SVN,10,4,10,7,8,91,1013,2,0.0,3.3,10,7.3
2020-12-25,SVN,6,-3,6,3,5,95,1013,1,0.0,3.3,6,36.2
2020-12-26,SVN,1,-4,1,-3,-0,91,1021,1,0.5,5.1,7,0.8
2020-12-27,SVN,-1,-4,-1,-4,-3,80,1013,2,0.0,8.7,5,0.0
2020-12-28,SVN,3,-4,3,-3,-1,92,990,1,2.5,3.3,6,38.4
2020-12-29,SVN,4,-0,4,-1,2,92,996,1,0.0,3.3,9,30.4
2020-12-30,SVN,5,2,5,3,3,95,1004,1,0.0,3.3,3,4.5
2020-12-31,SVN,3,-1,3,1,2,96,1009,1,4.7,3.3,2,11.3
2021-01-01,SVN,2,-2,2,-1,0,95,1011,1,0.0,3.3,4,0.5
2021-01-02,SVN,2,-1,2,1,2,98,1011,1,0.0,3.3,4,15.1
2021-01-03,SVN,6,2,6,3,3,94,1011,1,0.0,8.7,2,6.1
2021-01-04,SVN,3,0,3,2,2,96,1012,1,1.3,3.3,2,4.9
2021-01-05,SVN,4,-1,4,1,2,92,1011,1,0.0,5.1,3,2.9
2021-01-06,SVN,3,-2,3,-0,1,93,1010,1,9.5,5.1,5,16.8
2021-01-07,SVN,1,-5,1,-2,-1,93,1015,1,0.5,3.3,2,0.7
2021-01-08,SVN,-1,-3,-1,-2,-2,93,1016,1,0.9,3.3,3,1.1
2021-01-09,SVN,-0,-5,-0,-4,-2,87,1020,1,0.0,6.9,5,0.0
2021-01-10,SVN,-1,-1,-1,-5,-1,89,1020,1,4.7,3.4,12,6.3
2021-01-11,SVN,0,-4,0,-4,-2,75,1021,2,0.0,8.7,5,0.0
2021-01-12,SVN,-2,-6,-2,-4,-4,69,1017,1,0.0,6.9,1,0.0
2021-01-13,SVN,-1,-6,-1,-4,-3,68,1014,1,0.3,6.9,3,0.4
2021-01-14,SVN,3,-4,3,-1,-1,70,1015,2,0.0,8.7,3,0.0
2021-01-15,SVN,1,-5,1,-2,-2,62,1020,2,0.0,8.7,3,0.0
2021-01-16,SVN,-1,-6,-1,-4,-4,80,1023,1,0.0,8.7,2,0.0
2021-01-17,SVN,-3,-7,-3,-5,-5,82,1019,1,0.0,5.2,2,0.0
2021-01-18,SVN,-2,-8,-2,-5,-5,83,1025,1,0.0,3.4,2,0.0
2021-01-19,SVN,1,-7,1,-6,-3,84,1024,2,0.0,8.7,8,0.0
2021-01-20,SVN,3,-5,3,-2,-0,93,1019,1,0.0,3.4,7,0.5
2021-01-21,SVN,6,-2,6,0,3,91,1013,1,0.0,3.4,12,0.4
2021-01-22,SVN,9,3,9,5,7,90,1004,2,0.0,3.4,11,9.9
2021-01-23,SVN,5,2,5,4,4,94,995,1,0.0,3.5,3,15.9
2021-01-24,SVN,4,-0,4,1,2,93,998,1,0.7,5.2,4,8.0
2021-01-25,SVN,-0,-3,-0,-1,-1,91,1003,1,3.3,3.5,3,4.0
2021-01-26,SVN,2,-3,2,-1,-1,76,1013,1,0.0,8.7,2,0.0
2021-01-27,SVN,3,-2,3,-0,-0,62,1018,1,0.0,7.0,2,0.0
2021-01-28,SVN,4,-4,4,-1,0,68,1014,1,0.0,7.0,6,0.0
2021-01-29,SVN,2,-5,2,-1,1,93,1005,1,0.0,3.7,4,0.9
2021-01-30,SVN,4,1,4,2,2,94,1001,1,0.0,3.7,4,0.5
2021-01-31,SVN,2,-2,2,-2,-0,98,999,1,10.9,3.7,5,35.3
2021-02-01,SVN,0,-4,0,-2,-2,93,1002,1,0.3,3.7,2,0.3
2021-02-02,SVN,4,-3,4,-0,-0,92,1012,1,0.0,8.7,2,0.0
2020-01-01,SLB,30,25,30,31,31,78,1010,6,0.0,6.2,6,2.3
2020-01-02,SLB,29,26,29,31,31,79,1010,6,0.0,6.2,4,4.4
2020-01-03,SLB,29,26,29,31,31,82,1007,6,0.0,6.2,5,16.8
2020-01-04,SLB,30,26,30,32,32,81,1007,6,0.0,6.2,9,10.8
2020-01-05,SLB,30,26,30,32,32,83,1007,6,0.0,6.2,14,32.9
2020-01-06,SLB,30,26,30,32,32,82,1007,6,0.0,8.9,7,18.3
2020-01-07,SLB,30,26,30,32,32,83,1007,6,0.0,7.5,9,15.1
2020-01-08,SLB,31,26,31,33,33,78,1006,6,0.0,6.2,11,6.2
2020-01-09,SLB,30,26,30,32,32,78,1006,6,0.0,6.2,15,10.5
2020-01-10,SLB,27,23,27,29,29,91,1006,6,0.0,6.2,10,28.3
2020-01-11,SLB,26,19,26,28,28,90,1003,6,0.0,6.2,6,38.4
2020-01-12,SLB,28,26,28,31,31,88,1002,6,0.0,6.2,16,39.0
2020-01-13,SLB,28,23,28,31,31,86,1002,6,0.0,6.2,21,42.0
2020-01-14,SLB,31,26,31,32,32,77,1003,6,0.0,10.2,17,0.2
2020-01-15,SLB,30,26,30,32,32,81,1003,6,0.0,7.5,21,10.4
2020-01-16,SLB,30,25,30,31,31,84,1003,6,0.0,6.2,16,137.0
2020-01-17,SLB,30,26,30,31,31,78,1003,6,0.0,8.9,15,1.5
2020-01-18,SLB,31,25,31,31,31,78,1004,6,0.0,8.9,9,2.1
2020-01-19,SLB,30,25,30,31,31,78,1006,6,0.0,8.9,7,4.4
2020-01-20,SLB,30,25,30,31,31,79,1008,6,0.0,8.9,9,7.2
2020-01-21,SLB,30,25,30,31,31,80,1009,6,0.0,8.9,6,14.2
2020-01-22,SLB,29,26,29,31,31,82,1009,6,0.0,6.2,7,19.3
2020-01-23,SLB,30,25,30,31,31,76,1009,6,0.0,8.9,8,1.4
2020-01-24,SLB,29,25,29,31,31,80,1008,6,0.0,7.5,10,4.9
2020-01-25,SLB,31,26,31,32,32,81,1006,6,0.0,8.9,8,12.1
2020-01-26,SLB,30,25,30,31,31,80,1006,6,0.0,8.9,7,2.8
2020-01-27,SLB,30,26,30,32,32,81,1006,6,0.0,6.2,6,7.4
2020-01-28,SLB,30,26,30,31,31,76,1007,7,0.0,11.6,6,1.3
2020-01-29,SLB,30,26,30,32,32,78,1008,6,0.0,6.2,6,12.1
2020-01-30,SLB,30,26,30,31,31,79,1006,6,0.0,8.9,6,6.8
2020-01-31,SLB,31,26,31,32,32,79,1007,6,0.0,6.2,6,12.8
2020-02-01,SLB,29,26,29,31,31,82,1008,6,0.0,6.2,6,32.0
2020-02-02,SLB,29,23,29,31,31,85,1008,6,0.0,6.2,8,35.7
2020-02-03,SLB,30,26,30,32,32,82,1008,6,0.0,6.2,10,17.8
2020-02-04,SLB,30,27,30,33,33,82,1007,6,0.0,6.2,13,5.6
2020-02-05,SLB,31,27,31,33,33,81,1006,6,0.0,6.2,17,7.0
2020-02-06,SLB,31,27,31,33,33,81,1006,6,0.0,6.1,17,8.4
2020-02-07,SLB,30,27,30,33,33,82,1006,6,0.0,8.9,19,3.6
2020-02-08,SLB,30,27,30,32,32,81,1004,6,0.0,8.9,22,5.1
2020-02-09,SLB,30,27,30,32,32,82,1004,6,0.0,7.5,19,10.5
2020-02-10,SLB,30,27,30,32,32,83,1005,6,0.0,8.9,20,12.2
2020-02-11,SLB,28,27,28,32,32,86,1006,6,0.0,7.5,19,7.3
2020-02-12,SLB,31,23,31,32,32,79,1007,6,0.0,10.2,16,1.0
2020-02-13,SLB,30,27,30,32,32,82,1007,6,0.0,10.2,13,8.1
2020-02-14,SLB,30,26,30,32,32,80,1007,6,0.0,8.9,15,4.8
2020-02-15,SLB,26,25,26,29,29,89,1006,6,0.0,7.5,19,82.3
2020-02-16,SLB,27,25,27,29,29,85,1005,6,0.0,6.1,19,9.2
2020-02-17,SLB,27,26,27,30,30,87,1005,6,0.0,6.1,16,27.5
2020-02-18,SLB,26,20,26,28,28,88,1004,6,0.0,6.1,13,34.5
2020-02-19,SLB,30,26,30,31,31,79,1004,6,0.0,7.5,12,7.9
2020-02-20,SLB,30,26,30,32,32,81,1006,6,0.0,6.1,16,6.6
2020-02-21,SLB,30,26,30,32,32,83,1007,6,0.0,6.1,10,26.6
2020-02-22,SLB,30,26,30,31,31,80,1008,6,0.0,10.2,5,10.9
2020-02-23,SLB,30,26,30,32,32,82,1008,6,0.0,8.9,4,18.2
2020-02-24,SLB,29,26,29,32,32,82,1008,6,0.0,6.1,5,11.6
2020-02-25,SLB,29,26,29,32,32,82,1008,6,0.0,6.1,4,18.6
2020-02-26,SLB,30,26,30,31,31,81,1007,6,0.0,8.8,5,3.9
2020-02-27,SLB,30,26,30,31,31,81,1007,6,0.0,8.8,6,4.1
2020-02-28,SLB,30,26,30,31,31,81,1007,6,0.0,8.8,5,1.6
2020-02-29,SLB,29,26,29,32,32,81,1007,6,0.0,8.8,5,2.0
2020-03-01,SLB,31,26,31,32,32,77,1008,6,0.0,11.6,8,0.6
2020-03-02,SLB,31,26,31,32,32,76,1008,6,0.0,11.6,6,0.8
2020-03-03,SLB,31,26,31,33,33,79,1008,6,0.0,8.8,5,14.1
2020-03-04,SLB,31,27,31,33,33,80,1007,6,0.0,6.1,5,11.8
2020-03-05,SLB,30,27,30,33,33,82,1007,6,0.0,7.5,5,21.9
2020-03-06,SLB,30,26,30,32,32,81,1007,6,0.0,6.1,5,17.7
2020-03-07,SLB,30,26,30,32,32,80,1006,6,0.0,8.8,6,3.2
2020-03-08,SLB,30,26,30,32,32,80,1007,6,0.0,8.8,7,12.9
2020-03-09,SLB,30,26,30,32,32,81,1007,6,0.0,7.4,5,11.4
2020-03-10,SLB,28,26,28,31,31,87,1007,6,0.0,6.1,9,29.5
2020-03-11,SLB,27,24,27,29,29,89,1008,6,0.0,6.1,7,36.2
2020-03-12,SLB,27,23,27,30,30,91,1009,6,0.0,6.1,10,52.5
2020-03-13,SLB,28,25,28,29,29,86,1008,6,0.0,10.2,13,59.6
2020-03-14,SLB,29,23,29,31,31,84,1006,6,0.0,6.1,9,18.2
2020-03-15,SLB,30,26,30,31,31,81,1008,6,0.0,11.6,9,7.5
2020-03-16,SLB,29,26,29,31,31,83,1010,6,0.0,7.4,7,17.8
2020-03-17,SLB,30,26,30,31,31,82,1011,6,0.0,6.0,7,10.5
2020-03-18,SLB,29,26,29,31,31,84,1010,6,0.0,8.8,6,20.1
2020-03-19,SLB,30,26,30,31,31,82,1010,6,0.0,6.0,6,7.4
2020-03-20,SLB,30,26,30,31,31,80,1010,6,0.0,8.8,5,6.5
2020-03-21,SLB,30,26,30,31,31,80,1010,6,0.0,6.0,4,23.2
2020-03-22,SLB,30,26,30,32,32,81,1009,6,0.0,8.8,6,16.6
2020-03-23,SLB,30,26,30,31,31,81,1007,6,0.0,6.0,6,16.7
2020-03-24,SLB,30,26,30,31,31,77,1007,6,0.0,6.0,4,11.5
2020-03-25,SLB,30,26,30,31,31,76,1008,6,0.0,8.8,5,8.1
2020-03-26,SLB,31,26,31,31,31,77,1009,6,0.0,7.4,5,8.3
2020-03-27,SLB,31,26,31,31,31,77,1008,6,0.0,6.0,6,30.7
2020-03-28,SLB,30,26,30,31,31,81,1007,6,0.0,6.0,5,38.8
2020-03-29,SLB,27,23,27,29,29,90,1007,6,0.0,8.8,6,51.5
2020-03-30,SLB,29,26,29,31,31,81,1007,6,0.0,6.0,5,28.0
2020-03-31,SLB,29,21,29,30,30,85,1007,6,0.0,6.0,4,23.6
2020-04-01,SLB,30,26,30,31,31,81,1007,6,0.0,7.4,7,27.4
2020-04-02,SLB,26,24,26,29,29,92,1006,6,0.0,6.0,10,84.3
2020-04-03,SLB,27,23,27,30,30,92,1003,6,0.0,6.0,25,121.2
2020-04-04,SLB,30,23,30,30,30,78,1006,6,0.0,8.8,17,1.3
2020-04-05,SLB,29,25,29,30,30,80,1007,6,0.0,7.4,18,2.3
2020-04-06,SLB,27,26,27,30,30,88,1007,6,0.0,6.0,12,45.9
2020-04-07,SLB,28,25,28,29,29,88,1007,6,0.0,7.4,5,43.5
2020-04-08,SLB,30,25,30,30,30,78,1008,6,0.0,10.2,6,3.7
2020-04-09,SLB,29,26,29,31,31,81,1010,6,0.0,8.8,5,3.7
2020-04-10,SLB,29,26,29,31,31,83,1011,6,0.0,7.4,6,13.5
2020-04-11,SLB,29,25,29,31,31,81,1011,6,0.0,6.0,6,11.9
2020-04-12,SLB,30,25,30,31,31,79,1010,6,0.0,8.8,7,5.2
2020-04-13,SLB,30,25,30,31,31,81,1011,6,0.0,7.4,7,9.5
2020-04-14,SLB,31,26,31,32,32,80,1012,6,0.0,8.8,12,17.2
2020-04-15,SLB,30,26,30,32,32,82,1011,6,0.0,7.4,7,15.3
2020-04-16,SLB,30,25,30,31,31,79,1010,6,0.0,7.4,8,13.4
2020-04-17,SLB,28,26,28,30,30,82,1011,6,0.0,8.8,8,15.6
2020-04-18,SLB,29,25,29,30,30,82,1010,6,0.0,7.4,5,16.6
2020-04-19,SLB,29,25,29,31,31,81,1010,6,0.0,6.0,5,16.4
2020-04-20,SLB,30,26,30,31,31,81,1010,6,0.0,7.4,5,25.5
2020-04-21,SLB,29,25,29,30,30,82,1010,6,0.0,8.8,5,10.6
2020-04-22,SLB,30,26,30,31,31,80,1009,6,0.0,6.0,6,8.3
2020-04-23,SLB,30,26,30,31,31,80,1009,6,0.0,6.0,10,13.1
2020-04-24,SLB,28,25,28,30,30,83,1009,6,0.0,6.0,5,29.3
2020-04-25,SLB,29,25,29,30,30,81,1009,6,0.0,8.8,7,0.8
2020-04-26,SLB,30,25,30,31,31,82,1009,6,0.0,5.9,7,12.3
2020-04-27,SLB,30,26,30,31,31,81,1008,6,0.0,5.9,5,23.1
2020-04-28,SLB,30,25,30,31,31,81,1008,6,0.0,8.8,5,3.5
2020-04-29,SLB,30,26,30,32,32,83,1008,6,0.0,8.8,9,7.5
2020-04-30,SLB,30,25,30,32,32,80,1009,6,0.0,8.8,8,4.3
2020-05-01,SLB,30,26,30,32,32,81,1008,6,0.0,5.9,10,5.9
2020-05-02,SLB,30,26,30,32,32,81,1008,6,0.0,7.3,12,6.2
2020-05-03,SLB,30,26,30,32,32,82,1009,6,0.0,5.9,9,8.3
2020-05-04,SLB,30,26,30,31,31,81,1010,6,0.0,7.3,7,7.1
2020-05-05,SLB,30,26,30,31,31,78,1009,6,0.0,8.8,5,2.3
2020-05-06,SLB,30,25,30,30,30,77,1009,6,0.0,10.2,5,4.4
2020-05-07,SLB,30,25,30,30,30,77,1010,6,0.0,8.8,7,0.7
2020-05-08,SLB,29,26,29,31,31,85,1010,6,0.0,5.9,7,9.6
2020-05-09,SLB,30,26,30,31,31,83,1011,6,0.0,5.9,9,6.5
2020-05-10,SLB,31,26,31,32,32,82,1010,6,0.0,5.9,10,12.9
2020-05-11,SLB,30,26,30,32,32,82,1009,6,0.0,5.9,8,12.3
2020-05-12,SLB,30,26,30,32,32,84,1010,6,0.0,8.8,9,18.2
2020-05-13,SLB,30,25,30,31,31,83,1010,6,0.0,8.8,10,19.6
2020-05-14,SLB,30,26,30,31,31,84,1010,6,0.0,5.9,11,17.9
2020-05-15,SLB,28,26,28,30,30,82,1010,6,0.0,5.9,6,8.3
2020-05-16,SLB,28,25,28,31,31,85,1010,6,0.0,5.9,8,11.8
2020-05-17,SLB,30,25,30,31,31,81,1010,6,0.0,10.2,8,1.0
2020-05-18,SLB,30,26,30,32,32,81,1010,6,0.0,8.8,12,5.0
2020-05-19,SLB,30,26,30,32,32,80,1010,7,0.0,11.6,14,0.1
2020-05-20,SLB,30,26,30,32,32,83,1009,6,0.0,8.7,14,4.8
2020-05-21,SLB,30,26,30,32,32,84,1009,6,0.0,8.7,15,4.5
2020-05-22,SLB,30,26,30,32,32,83,1009,6,0.0,8.7,14,2.4
2020-05-23,SLB,30,26,30,32,32,82,1009,6,0.0,5.9,14,5.7
2020-05-24,SLB,30,26,30,31,31,82,1011,6,0.0,8.7,4,4.9
2020-05-25,SLB,30,26,30,31,31,82,1012,6,0.0,5.9,6,13.8
2020-05-26,SLB,30,26,30,31,31,81,1013,7,0.0,11.6,16,2.3
2020-05-27,SLB,31,26,31,32,32,78,1012,6,0.0,11.6,12,0.8
2020-05-28,SLB,31,26,31,32,32,79,1012,6,0.0,5.9,12,6.9
2020-05-29,SLB,30,26,30,31,31,80,1012,6,0.0,8.7,12,14.9
2020-05-30,SLB,29,26,29,31,31,79,1012,6,0.0,8.7,7,7.0
2020-05-31,SLB,29,26,29,31,31,81,1012,6,0.0,8.7,5,13.4
2020-06-01,SLB,29,26,29,31,31,80,1011,6,0.0,5.9,6,14.8
2020-06-02,SLB,30,26,30,31,31,79,1011,6,0.0,8.7,10,3.8
2020-06-03,SLB,30,26,30,31,31,79,1011,6,0.0,5.9,12,9.9
2020-06-04,SLB,30,26,30,31,31,78,1011,6,0.0,5.9,7,16.2
2020-06-05,SLB,29,25,29,30,30,81,1010,6,0.0,7.3,5,10.7
2020-06-06,SLB,29,25,29,30,30,83,1008,6,0.0,7.3,6,13.5
2020-06-07,SLB,29,25,29,30,30,81,1008,6,0.0,8.7,5,5.6
2020-06-08,SLB,30,25,30,30,30,81,1010,6,0.0,5.9,4,12.5
2020-06-09,SLB,29,25,29,31,31,83,1010,6,0.0,7.3,6,6.5
2020-06-10,SLB,30,26,30,31,31,80,1010,6,0.0,7.3,12,13.6
2020-06-11,SLB,30,26,30,31,31,80,1010,6,0.0,5.9,11,20.7
2020-06-12,SLB,30,26,30,31,31,79,1010,6,0.0,8.7,11,9.5
2020-06-13,SLB,30,25,30,31,31,82,1011,6,0.0,5.9,11,12.6
2020-06-14,SLB,30,26,30,31,31,84,1010,6,0.0,7.3,14,15.1
2020-06-15,SLB,29,26,29,31,31,84,1010,6,0.0,7.3,17,15.2
2020-06-16,SLB,30,26,30,31,31,81,1009,6,0.0,5.9,17,8.3
2020-06-17,SLB,29,26,29,31,31,83,1010,6,0.0,5.9,12,20.6
2020-06-18,SLB,29,21,29,30,30,82,1010,6,0.0,5.9,7,5.5
2020-06-19,SLB,29,25,29,31,31,85,1010,6,0.0,5.9,10,3.6
2020-06-20,SLB,29,25,29,30,30,83,1009,6,0.0,5.9,8,19.2
2020-06-21,SLB,29,25,29,30,30,81,1008,6,0.0,5.9,11,12.9
2020-06-22,SLB,30,25,30,30,30,80,1008,6,0.0,8.7,7,3.4
2020-06-23,SLB,30,26,30,31,31,78,1010,6,0.0,10.2,5,2.2
2020-06-24,SLB,29,25,29,30,30,82,1010,6,0.0,5.9,4,11.2
2020-06-25,SLB,30,25,30,31,31,81,1010,6,0.0,8.7,9,3.5
2020-06-26,SLB,30,25,30,31,31,79,1010,6,0.0,8.7,10,0.7
2020-06-27,SLB,30,25,30,31,31,81,1010,6,0.0,5.9,13,5.4
2020-06-28,SLB,29,25,29,30,30,81,1010,6,0.0,8.7,10,7.5
2020-06-29,SLB,29,25,29,30,30,80,1009,6,0.0,5.9,6,23.0
2020-06-30,SLB,26,25,26,28,28,83,1009,6,0.0,5.9,6,20.8
2020-07-01,SLB,29,24,29,29,29,78,1010,6,0.0,8.7,5,2.6
2020-07-02,SLB,29,25,29,30,30,84,1010,6,0.0,7.3,11,14.7
2020-07-03,SLB,26,25,26,28,28,89,1011,6,0.0,5.9,12,21.9
2020-07-04,SLB,29,25,29,30,30,85,1010,6,0.0,5.9,15,17.0
2020-07-05,SLB,30,25,30,30,30,77,1010,6,0.0,8.7,12,4.0
2020-07-06,SLB,29,25,29,30,30,82,1011,6,0.0,5.9,11,5.3
2020-07-07,SLB,29,25,29,30,30,82,1011,6,0.0,8.7,14,18.0
2020-07-08,SLB,30,25,30,30,30,83,1010,6,0.0,5.9,13,4.5
2020-07-09,SLB,30,26,30,31,31,81,1010,6,0.0,8.7,17,3.0
2020-07-10,SLB,28,25,28,30,30,84,1010,6,0.0,5.9,16,11.6
2020-07-11,SLB,29,25,29,30,30,82,1009,6,0.0,5.9,14,16.1
2020-07-12,SLB,29,24,29,30,30,79,1009,6,0.0,5.9,18,1.0
2020-07-13,SLB,29,26,29,30,30,81,1009,6,0.0,5.9,20,2.9
2020-07-14,SLB,30,25,30,30,30,81,1010,6,0.0,8.7,14,7.9
2020-07-15,SLB,29,25,29,30,30,80,1009,6,0.0,7.3,11,15.0
2020-07-16,SLB,30,25,30,30,30,79,1009,6,0.0,10.2,12,4.6
2020-07-17,SLB,29,25,29,29,29,77,1009,6,0.0,10.2,7,0.6
2020-07-18,SLB,29,25,29,30,30,85,1009,6,0.0,5.9,11,22.0
2020-07-19,SLB,29,25,29,30,30,79,1010,6,0.0,5.9,6,7.2
2020-07-20,SLB,29,25,29,30,30,80,1010,6,0.0,8.7,5,5.3
2020-07-21,SLB,28,25,28,29,29,83,1010,6,0.0,10.2,8,4.8
2020-07-22,SLB,29,24,29,28,28,78,1011,6,0.0,10.2,10,2.6
2020-07-23,SLB,29,22,29,30,30,82,1010,6,0.0,8.7,18,10.1
2020-07-24,SLB,30,25,30,30,30,79,1010,6,0.0,8.7,18,5.8
2020-07-25,SLB,30,25,30,31,31,81,1009,6,0.0,10.2,18,15.4
2020-07-26,SLB,27,25,27,29,29,85,1009,6,0.0,7.3,17,6.6
2020-07-27,SLB,30,25,30,30,30,80,1008,6,0.0,11.6,15,1.5
2020-07-28,SLB,30,25,30,31,31,80,1008,6,0.0,7.3,14,4.0
2020-07-29,SLB,30,26,30,31,31,77,1008,6,0.0,8.8,7,3.7
2020-07-30,SLB,29,25,29,30,30,82,1009,6,0.0,7.3,7,18.3
2020-07-31,SLB,29,25,29,30,30,82,1008,6,0.0,8.8,7,11.9
2020-08-01,SLB,28,26,28,30,30,85,1008,6,0.0,5.9,4,14.8
2020-08-02,SLB,29,25,29,30,30,80,1009,6,0.0,5.9,6,6.3
2020-08-03,SLB,30,25,30,31,31,80,1008,6,0.0,8.8,9,0.6
2020-08-04,SLB,30,25,30,31,31,81,1008,6,0.0,8.8,13,1.1
2020-08-05,SLB,30,25,30,31,31,79,1009,6,0.0,8.8,15,4.2
2020-08-06,SLB,30,25,30,31,31,80,1009,6,0.0,11.6,18,1.7
2020-08-07,SLB,30,26,30,31,31,76,1010,6,0.0,10.2,22,0.5
2020-08-08,SLB,31,25,31,30,30,75,1010,6,0.0,10.2,18,0.6
2020-08-09,SLB,29,26,29,31,31,80,1011,6,0.0,5.9,15,11.7
2020-08-10,SLB,30,25,30,30,30,79,1012,6,0.0,8.8,10,1.9
2020-08-11,SLB,30,25,30,31,31,76,1012,6,0.0,8.8,13,3.3
2020-08-12,SLB,29,25,29,30,30,79,1012,6,0.0,7.3,8,6.8
2020-08-13,SLB,29,26,29,30,30,85,1010,6,0.0,5.9,7,32.7
2020-08-14,SLB,28,26,28,30,30,84,1009,6,0.0,7.4,4,29.6
2020-08-15,SLB,29,26,29,30,30,82,1009,6,0.0,5.9,5,20.4
2020-08-16,SLB,29,25,29,30,30,84,1009,6,0.0,8.8,6,16.5
2020-08-17,SLB,29,25,29,30,30,81,1009,6,0.0,8.8,6,2.2
2020-08-18,SLB,29,25,29,30,30,80,1009,6,0.0,8.8,5,3.6
2020-08-19,SLB,29,25,29,31,31,85,1009,6,0.0,6.0,9,24.3
2020-08-20,SLB,30,25,30,31,31,81,1011,6,0.0,6.0,7,17.7
2020-08-21,SLB,28,25,28,30,30,83,1012,6,0.0,6.0,4,13.1
2020-08-22,SLB,29,25,29,30,30,83,1012,6,0.0,7.4,5,8.4
2020-08-23,SLB,31,25,31,31,31,82,1010,6,0.0,8.8,15,12.1
2020-08-24,SLB,29,25,29,30,30,83,1011,6,0.0,6.0,9,22.1
